timestamp,madgwick_roll,madgwick_pitch,madgwick_yaw,gt_roll,gt_pitch,gt_yaw,madgwick_error
14.91,-2.97556,10.6049,67.4536,-3.03655,10.5591,67.14,0.311663
14.92,-2.93941,10.6265,67.7743,-3.00246,10.5812,67.4265,0.344816
14.93,-2.91971,10.6455,68.0265,-2.96823,10.6031,67.713,0.311147
14.94,-2.87562,10.665,68.2823,-2.93385,10.6247,67.9995,0.280902
14.95,-2.84145,10.6986,68.6004,-2.89933,10.646,68.286,0.313487
14.96,-2.83492,10.6963,68.8632,-2.86467,10.6671,68.5724,0.288223
14.97,-2.81285,10.7322,69.1154,-2.82986,10.6879,68.8589,0.257756
14.98,-2.78301,10.7669,69.3679,-2.79492,10.7084,69.1454,0.22824
14.99,-2.72578,10.7842,69.6891,-2.75984,10.7287,69.4319,0.259071
15,-2.69247,10.8049,69.9419,-2.72463,10.7487,69.7183,0.22687
15.01,-2.6639,10.8347,70.1935,-2.68928,10.7684,70.0048,0.197067
15.02,-2.64825,10.859,70.5052,-2.6538,10.7879,70.2913,0.224532
15.03,-2.62674,10.854,70.8176,-2.61819,10.8071,70.5778,0.24609
15.04,-2.62771,10.8792,71.0764,-2.58245,10.826,70.8643,0.231304
15.05,-2.58063,10.8843,71.3354,-2.54658,10.8446,71.1507,0.198004
15.06,-2.57706,10.8751,71.6059,-2.51059,10.863,71.4372,0.192958
15.07,-2.53392,10.857,71.9164,-2.47448,10.8811,71.7237,0.213467
15.08,-2.50419,10.8876,72.2321,-2.43825,10.8989,72.0102,0.243384
15.09,-2.46828,10.911,72.4847,-2.40189,10.9165,72.2967,0.211005
15.1,-2.46674,10.8983,72.7705,-2.36542,10.9338,72.5831,0.23199
15.11,-2.38523,10.9246,73.0699,-2.32883,10.9508,72.8696,0.219665
15.12,-2.36267,10.9752,73.3702,-2.29213,10.9675,73.1561,0.237931
15.13,-2.36709,10.9719,73.6526,-2.25532,10.984,73.4426,0.256317
15.14,-2.36266,10.9715,73.9547,-2.2184,11.0002,73.7291,0.291433
15.15,-2.3265,10.9993,74.2716,-2.18136,11.0161,74.0155,0.317959
15.16,-2.29682,11.0301,74.5868,-2.14422,11.0317,74.302,0.347889
15.17,-2.26517,11.0537,74.9039,-2.10698,11.0471,74.5885,0.379055
15.18,-2.22721,11.0822,75.1572,-2.06963,11.0622,74.875,0.349197
15.19,-2.1891,11.0958,75.4111,-2.03218,11.077,75.1614,0.319977
15.2,-2.14835,11.122,75.7291,-1.99463,11.0915,75.4479,0.346828
15.21,-2.10196,11.1636,76.0414,-1.95698,11.1058,75.7344,0.368517
15.22,-2.08913,11.1774,76.2953,-1.91924,11.1198,76.0209,0.354275
15.23,-2.06393,11.1727,76.5527,-1.8814,11.1335,76.3074,0.335219
15.24,-2.01995,11.1969,76.8706,-1.84348,11.1469,76.5938,0.359405
15.25,-1.99388,11.2065,77.1861,-1.80546,11.16,76.8803,0.391817
15.26,-1.92093,11.2204,77.5019,-1.76735,11.1729,77.1668,0.397612
15.27,-1.85769,11.2064,77.7765,-1.72915,11.1855,77.4533,0.370928
15.28,-1.81666,11.2213,78.0305,-1.69088,11.1978,77.7398,0.339269
15.29,-1.77678,11.2382,78.3494,-1.65251,11.2098,78.0262,0.369197
15.3,-1.70707,11.2224,78.632,-1.61407,11.2216,78.3127,0.349476
15.31,-1.64353,11.2134,78.9488,-1.57555,11.233,78.5992,0.369426
15.32,-1.58252,11.2094,79.2675,-1.53695,11.2442,78.8857,0.394758
15.33,-1.55703,11.2071,79.5222,-1.49828,11.2551,79.1721,0.369227
15.34,-1.51226,11.2513,79.7845,-1.45953,11.2658,79.4586,0.340477
15.35,-1.48636,11.2644,80.0361,-1.42071,11.2761,79.7451,0.310838
15.36,-1.49026,11.279,80.301,-1.38182,11.2862,80.0316,0.309605
15.37,-1.43618,11.3045,80.6177,-1.34286,11.2959,80.3181,0.330951
15.38,-1.35805,11.3106,80.9302,-1.30384,11.3054,80.6045,0.340543
15.39,-1.33882,11.3208,81.182,-1.26475,11.3146,80.891,0.314114
15.4,-1.2831,11.2915,81.4877,-1.22561,11.3236,81.1775,0.32791
15.41,-1.24025,11.2939,81.8084,-1.1864,11.3322,81.464,0.360948
15.42,-1.20731,11.2892,82.0632,-1.14713,11.3406,81.7505,0.333866
15.43,-1.13067,11.2809,82.3438,-1.10781,11.3487,82.0369,0.319425
15.44,-1.06424,11.3127,82.6539,-1.06843,11.3565,82.3234,0.332574
15.45,-1.02758,11.3322,82.9699,-1.029,11.364,82.6099,0.36114
15.46,-0.943301,11.3529,83.2619,-0.989521,11.3712,82.8964,0.359747
15.47,-0.937259,11.3872,83.5284,-0.949993,11.3781,83.1829,0.343398
15.48,-0.898428,11.4011,83.7819,-0.910418,11.3848,83.4693,0.31087
15.49,-0.852392,11.3885,84.0416,-0.870799,11.3912,83.7558,0.282767
15.5,-0.823277,11.3913,84.2945,-0.831136,11.3973,84.0423,0.25088
15.51,-0.759777,11.416,84.6088,-0.791434,11.4031,84.3288,0.275841
15.52,-0.716422,11.4159,84.8643,-0.751692,11.4086,84.6152,0.24467
15.53,-0.64872,11.4387,85.1317,-0.711913,11.4138,84.9017,0.227437
15.54,-0.618684,11.4298,85.448,-0.6721,11.4188,85.1882,0.254846
15.55,-0.553247,11.4423,85.7652,-0.632254,11.4234,85.4747,0.286147
15.56,-0.501321,11.4898,86.0477,-0.592376,11.4278,85.7612,0.289572
15.57,-0.466264,11.5002,86.3002,-0.55247,11.4319,86.0476,0.25925
15.58,-0.407355,11.472,86.5742,-0.512537,11.4357,86.3341,0.24492
15.59,-0.38423,11.4756,86.8264,-0.472578,11.4392,86.6206,0.210357
15.6,-0.365901,11.4614,87.084,-0.432597,11.4425,86.9071,0.177266
15.61,-0.34506,11.4704,87.3953,-0.392594,11.4454,87.1936,0.199426
15.62,-0.290579,11.4923,87.7107,-0.352572,11.4481,87.48,0.230929
15.63,-0.247948,11.5301,88.0142,-0.312532,11.4505,87.7665,0.255896
15.64,-0.212784,11.5409,88.2671,-0.272478,11.4525,88.053,0.228249
15.65,-0.159436,11.5203,88.586,-0.23241,11.4543,88.3395,0.251587
15.66,-0.138123,11.4842,88.8855,-0.19233,11.4559,88.626,0.255899
15.67,-0.104553,11.5238,89.1512,-0.152242,11.4571,88.9124,0.243284
15.68,-0.104961,11.5072,89.4407,-0.112145,11.458,89.1989,0.245418
15.69,-0.0635943,11.5445,89.7428,-0.0720435,11.4587,89.4854,0.269894
15.7,-0.00850295,11.5019,90.0313,-0.0319381,11.4591,89.7719,0.259413
15.71,0.0540263,11.4941,90.351,0.00816873,11.4591,90.0583,0.289189
15.72,0.108266,11.456,90.6587,0.0482752,11.4589,90.3448,0.307674
15.73,0.127629,11.4594,90.9699,0.0883793,11.4585,90.6313,0.333011
15.74,0.134749,11.4284,91.2449,0.128479,11.4577,90.9178,0.327279
15.75,0.194048,11.4182,91.5067,0.168573,11.4566,91.2043,0.300915
15.76,0.202672,11.4285,91.8084,0.208658,11.4553,91.4907,0.320045
15.77,0.249239,11.4404,92.0639,0.248733,11.4536,91.7772,0.286928
15.78,0.293321,11.4201,92.3833,0.288796,11.4517,92.0637,0.320347
15.79,0.332605,11.4161,92.7031,0.328844,11.4495,92.3502,0.353743
15.8,0.392046,11.4415,93.0122,0.368877,11.447,92.6367,0.371659
15.81,0.440101,11.4598,93.2697,0.408891,11.4442,92.9231,0.342057
15.82,0.492333,11.455,93.5904,0.448886,11.4412,93.2096,0.374831
15.83,0.504364,11.4731,93.8484,0.488858,11.4378,93.4961,0.351312
15.84,0.52072,11.5047,94.1145,0.528807,11.4342,93.7826,0.341031
15.85,0.558942,11.4978,94.3687,0.568729,11.4303,94.0691,0.309245
15.86,0.619019,11.4782,94.6328,0.608624,11.4261,94.3555,0.280261
15.87,0.661021,11.4723,94.9531,0.648489,11.4216,94.642,0.313038
15.88,0.74147,11.4705,95.2307,0.688322,11.4168,94.9285,0.301155
15.89,0.785344,11.446,95.4906,0.728121,11.4117,95.215,0.272371
15.9,0.781518,11.43,95.7604,0.767885,11.4064,95.5014,0.257704
15.91,0.811399,11.3856,96.0333,0.807611,11.4007,95.7879,0.24508
15.92,0.833123,11.3516,96.3414,0.847298,11.3948,96.0744,0.273574
15.93,0.830415,11.3501,96.6344,0.886943,11.3886,96.3609,0.292555
15.94,0.859444,11.3081,96.9412,0.926544,11.3821,96.6474,0.322619
15.95,0.918661,11.3258,97.2051,0.9661,11.3753,96.9338,0.288736
15.96,0.963262,11.2949,97.4675,1.00561,11.3683,97.2203,0.269084
15.97,1.00889,11.2778,97.7882,1.04507,11.3609,97.5068,0.302343
15.98,1.0463,11.2806,98.1057,1.08448,11.3533,97.7933,0.33024
15.99,1.07472,11.231,98.4042,1.12383,11.3454,98.0798,0.356339
16,1.11879,11.2282,98.6585,1.16313,11.3372,98.3662,0.32297
16.01,1.16399,11.2164,98.914,1.20238,11.3287,98.6527,0.293769
16.02,1.17893,11.2391,99.2091,1.24156,11.32,98.9392,0.299873
16.03,1.19474,11.2043,99.5153,1.28068,11.3109,99.2257,0.335205
16.04,1.23007,11.1662,99.8289,1.31974,11.3016,99.5122,0.371154
16.05,1.28964,11.184,100.138,1.35874,11.292,99.7986,0.3751
16.06,1.33446,11.2155,100.435,1.39767,11.2821,100.085,0.373764
16.07,1.38295,11.2032,100.692,1.43653,11.2719,100.372,0.34175
16.08,1.43847,11.2054,101.009,1.47532,11.2615,100.658,0.364586
16.09,1.48356,11.2137,101.325,1.51404,11.2507,100.945,0.388939
16.1,1.4809,11.1911,101.591,1.55268,11.2397,101.231,0.383955
16.11,1.50787,11.1867,101.843,1.59125,11.2284,101.518,0.353814
16.12,1.56336,11.1997,102.105,1.62974,11.2168,101.804,0.321404
16.13,1.57088,11.2208,102.376,1.66815,11.205,102.09,0.319834
16.14,1.61402,11.1927,102.635,1.70648,11.1928,102.377,0.290435
16.15,1.66076,11.1841,102.891,1.74472,11.1804,102.663,0.257337
16.16,1.67022,11.1538,103.151,1.78288,11.1677,102.95,0.249271
16.17,1.74809,11.1188,103.452,1.82095,11.1547,103.236,0.243466
16.18,1.78227,11.1076,103.771,1.85894,11.1415,103.523,0.275379
16.19,1.82587,11.0853,104.092,1.89683,11.1279,103.809,0.307395
16.2,1.89183,11.0987,104.399,1.93463,11.1141,104.096,0.314607
16.21,1.94713,11.0962,104.657,1.97233,11.1,104.382,0.281102
16.22,1.9895,11.1272,104.938,2.00994,11.0857,104.669,0.277406
16.23,2.01442,11.0689,105.23,2.04745,11.071,104.955,0.28299
16.24,2.05097,11.0776,105.486,2.08486,11.0561,105.242,0.253723
16.25,2.08645,11.042,105.804,2.12216,11.0409,105.528,0.28465
16.26,2.14247,10.9986,106.119,2.15936,11.0254,105.815,0.309442
16.27,2.20376,11.013,106.389,2.19646,11.0097,106.101,0.286643
16.28,2.22085,10.9905,106.703,2.23345,10.9936,106.388,0.317648
16.29,2.29841,10.9707,106.981,2.27033,10.9773,106.674,0.302399
16.3,2.31137,10.9474,107.236,2.3071,10.9607,106.961,0.274704
16.31,2.37154,10.9367,107.498,2.34375,10.9439,107.247,0.246998
16.32,2.4295,10.8867,107.773,2.38029,10.9268,107.534,0.239017
16.33,2.46861,10.8417,108.036,2.41672,10.9094,107.82,0.223214
16.34,2.53275,10.8186,108.354,2.45302,10.8917,108.107,0.25593
16.35,2.56662,10.8314,108.613,2.48921,10.8738,108.393,0.222985
16.36,2.62574,10.8343,108.877,2.52527,10.8555,108.679,0.204984
16.37,2.61695,10.8284,109.159,2.56121,10.8371,108.966,0.190567
16.38,2.63115,10.8171,109.469,2.59702,10.8183,109.252,0.213014
16.39,2.71198,10.7943,109.773,2.63271,10.7993,109.539,0.232312
16.4,2.72754,10.7756,110.086,2.66827,10.78,109.825,0.256516
16.41,2.77354,10.7639,110.341,2.70369,10.7604,110.112,0.227211
16.42,2.79922,10.7548,110.594,2.73899,10.7406,110.398,0.193952
16.43,2.83113,10.7432,110.846,2.77415,10.7205,110.685,0.162029
16.44,2.87844,10.7383,111.163,2.80917,10.7001,110.971,0.195469
16.45,2.90394,10.6826,111.472,2.84406,10.6795,111.258,0.21177
16.46,2.94043,10.6408,111.731,2.8788,10.6586,111.544,0.186229
16.47,3.00821,10.6421,112.037,2.91341,10.6374,111.831,0.210203
16.48,3.01094,10.588,112.316,2.94787,10.6159,112.117,0.198878
16.49,3.05011,10.5483,112.636,2.98219,10.5942,112.404,0.234254
16.5,3.07669,10.528,112.888,3.01637,10.5723,112.69,0.200788
16.51,3.0872,10.5035,113.142,3.05039,10.55,112.977,0.169107
16.52,3.12969,10.4799,113.396,3.08427,10.5275,113.263,0.140888
16.53,3.15012,10.4778,113.65,3.11799,10.5048,113.55,0.103069
16.54,3.15132,10.4829,113.941,3.15156,10.4818,113.836,0.105378
16.55,3.17363,10.4372,114.256,3.18498,10.4585,114.123,0.137913
16.56,3.17174,10.419,114.559,3.21824,10.4349,114.409,0.165492
16.57,3.22899,10.41,114.821,3.25134,10.4111,114.696,0.131674
16.58,3.24814,10.4038,115.134,3.28429,10.387,114.982,0.163389
16.59,3.2845,10.3744,115.456,3.31707,10.3627,115.268,0.196362
16.6,3.32131,10.3466,115.709,3.34969,10.3381,115.555,0.162042
16.61,3.3149,10.2975,115.993,3.38215,10.3133,115.841,0.17728
16.62,3.35609,10.2765,116.247,3.41444,10.2882,116.128,0.142102
16.63,3.41773,10.218,116.533,3.44656,10.2628,116.414,0.134931
16.64,3.44059,10.2031,116.85,3.47852,10.2372,116.701,0.16393
16.65,3.47429,10.1959,117.104,3.5103,10.2113,116.987,0.1292
16.66,3.46361,10.1887,117.379,3.54191,10.1852,117.274,0.141461
16.67,3.52761,10.1411,117.69,3.57335,10.1588,117.56,0.146006
16.68,3.58044,10.117,118.01,3.60461,10.1322,117.847,0.169385
16.69,3.61013,10.0792,118.264,3.6357,10.1053,118.133,0.140175
16.7,3.62854,10.0553,118.582,3.66661,10.0781,118.42,0.174376
16.71,3.63998,10.0249,118.897,3.69734,10.0508,118.706,0.210499
16.72,3.6567,9.98513,119.215,3.72789,10.0231,118.993,0.247791
16.73,3.69413,9.96668,119.469,3.75825,9.99521,119.279,0.212206
16.74,3.72052,9.93108,119.721,3.78843,9.96707,119.566,0.18366
16.75,3.7622,9.88852,119.979,3.81843,9.93867,119.852,0.155921
16.76,3.78382,9.85257,120.299,3.84824,9.91003,120.139,0.191567
16.77,3.80826,9.82663,120.55,3.87786,9.88114,120.425,0.162332
16.78,3.84947,9.79331,120.871,3.90729,9.852,120.712,0.188447
16.79,3.88724,9.73501,121.188,3.93653,9.82261,120.998,0.22191
16.8,3.90507,9.7256,121.502,3.96557,9.79298,121.285,0.244568
16.81,3.9397,9.69958,121.754,3.99442,9.76311,121.571,0.209348
16.82,4.0047,9.6456,122.036,4.02308,9.73299,121.858,0.202711
16.83,4.02895,9.65723,122.331,4.05154,9.70262,122.144,0.197599
16.84,4.05708,9.58301,122.63,4.07979,9.67202,122.43,0.223092
16.85,4.08611,9.54345,122.951,4.10785,9.64117,122.717,0.258261
16.86,4.13238,9.52756,123.269,4.13571,9.61008,123.003,0.278568
16.87,4.145,9.52933,123.529,4.16337,9.57876,123.29,0.247774
16.88,4.15497,9.50368,123.78,4.19082,9.54719,123.576,0.217078
16.89,4.19618,9.45298,124.1,4.21807,9.51538,123.863,0.249233
16.9,4.23974,9.44863,124.411,4.24511,9.48334,124.149,0.265218
16.91,4.29298,9.40776,124.73,4.27194,9.45106,124.436,0.294899
16.92,4.33624,9.36553,125.051,4.29856,9.41854,124.722,0.329215
16.93,4.38318,9.3258,125.372,4.32497,9.38578,125.009,0.3636
16.94,4.42274,9.27427,125.631,4.35117,9.3528,125.295,0.340736
16.95,4.4628,9.28162,125.905,4.37716,9.31957,125.582,0.322775
16.96,4.50315,9.2086,126.211,4.40293,9.28612,125.868,0.350094
16.97,4.55071,9.21285,126.493,4.42849,9.25243,126.155,0.342806
16.98,4.52942,9.17566,126.771,4.45383,9.21852,126.441,0.328957
16.99,4.54836,9.14127,127.092,4.47895,9.18437,126.728,0.362894
17,4.53146,9.09436,127.387,4.50385,9.14999,127.014,0.373209
17.01,4.54587,9.06067,127.637,4.52853,9.11538,127.301,0.338175
17.02,4.59503,9.04699,127.949,4.55299,9.08055,127.587,0.359753
17.03,4.6538,9.03486,128.223,4.57723,9.04548,127.874,0.34626
17.04,4.71172,8.96801,128.517,4.60124,9.0102,128.16,0.359301
17.05,4.71979,8.92427,128.768,4.62503,8.97468,128.447,0.325066
17.06,4.75775,8.86894,129.089,4.64859,8.93895,128.733,0.362713
17.07,4.78833,8.82516,129.412,4.67192,8.90298,129.019,0.3998
17.08,4.77448,8.77749,129.716,4.69502,8.8668,129.306,0.415613
17.09,4.79083,8.72814,130.038,4.71789,8.8304,129.592,0.451809
17.1,4.81832,8.70436,130.289,4.74054,8.79377,129.879,0.415023
17.11,4.83323,8.6774,130.539,4.76294,8.75692,130.165,0.377759
17.12,4.84032,8.64216,130.788,4.78512,8.71986,130.452,0.341456
17.13,4.86103,8.60709,131.038,4.80706,8.68258,130.738,0.306254
17.14,4.89089,8.574,131.29,4.82877,8.64508,131.025,0.272665
17.15,4.88073,8.50343,131.573,4.85024,8.60736,131.311,0.279359
17.16,4.91527,8.43293,131.888,4.87147,8.56943,131.598,0.317851
17.17,4.91418,8.37619,132.145,4.89246,8.53128,131.884,0.301225
17.18,4.91056,8.35752,132.455,4.91322,8.49292,132.171,0.314782
17.19,4.91253,8.31452,132.773,4.93373,8.45435,132.457,0.349039
17.2,4.93765,8.29101,133.025,4.954,8.41557,132.744,0.310687
17.21,4.97268,8.27832,133.339,4.97403,8.37658,133.03,0.324608
17.22,5.00355,8.22639,133.594,4.99381,8.33738,133.317,0.297289
17.23,5.04983,8.22186,133.888,5.01335,8.29797,133.603,0.292376
17.24,5.06365,8.19765,134.138,5.03265,8.25835,133.89,0.253531
17.25,5.10164,8.17411,134.456,5.05169,8.21852,134.176,0.281019
17.26,5.15993,8.11759,134.762,5.07049,8.17849,134.463,0.306051
17.27,5.17348,8.06895,135.085,5.08905,8.13826,134.749,0.341464
17.28,5.15526,8.04788,135.349,5.10735,8.09782,135.036,0.314436
17.29,5.13828,8.0087,135.656,5.1254,8.05718,135.322,0.336044
17.3,5.14458,7.92579,135.956,5.1432,8.01634,135.608,0.358817
17.31,5.16218,7.86825,136.279,5.16075,7.9753,135.895,0.398008
17.32,5.14279,7.84488,136.542,5.17805,7.93405,136.181,0.377606
17.33,5.19441,7.82356,136.812,5.19509,7.89261,136.468,0.351386
17.34,5.20756,7.79544,137.061,5.21187,7.85098,136.754,0.312389
17.35,5.25979,7.72429,137.357,5.22841,7.80914,137.041,0.325035
17.36,5.31205,7.68745,137.624,5.24468,7.76711,137.327,0.306021
17.37,5.32006,7.66806,137.877,5.2607,7.72489,137.614,0.267709
17.38,5.30606,7.63676,138.133,5.27646,7.68248,137.9,0.234859
17.39,5.30861,7.60771,138.382,5.29197,7.63987,138.187,0.196759
17.4,5.29889,7.57922,138.696,5.30721,7.59707,138.473,0.224852
17.41,5.31112,7.53205,139.021,5.32219,7.55408,138.76,0.263347
17.42,5.33798,7.45602,139.285,5.33692,7.5109,139.046,0.245127
17.43,5.34884,7.42763,139.607,5.35138,7.46754,139.333,0.277267
17.44,5.33426,7.39191,139.92,5.36558,7.42398,139.619,0.308357
17.45,5.35545,7.35663,140.17,5.37951,7.38024,139.906,0.269232
17.46,5.39145,7.27306,140.456,5.39318,7.33632,140.192,0.271618
17.47,5.42206,7.21524,140.779,5.40659,7.29222,140.479,0.308412
17.48,5.39502,7.18633,141.047,5.41973,7.24793,140.765,0.292793
17.49,5.4007,7.15983,141.297,5.43261,7.20346,141.052,0.255014
17.5,5.44876,7.10495,141.61,5.44522,7.15881,141.338,0.276928
17.51,5.4609,7.05433,141.936,5.45757,7.11398,141.625,0.316343
17.52,5.45096,7.02404,142.188,5.46965,7.06897,141.911,0.283122
17.53,5.48889,6.95973,142.449,5.48145,7.02379,142.198,0.259046
17.54,5.47555,6.92716,142.765,5.493,6.97843,142.484,0.288131
17.55,5.51946,6.91334,143.05,5.50427,6.9329,142.77,0.278849
17.56,5.53472,6.83288,143.364,5.51527,6.88719,143.057,0.310052
17.57,5.5821,6.79642,143.631,5.526,6.84131,143.343,0.289889
17.58,5.57029,6.7839,143.933,5.53646,6.79527,143.63,0.301313
17.59,5.54196,6.7227,144.2,5.54665,6.74905,143.916,0.285539
17.6,5.5537,6.65016,144.456,5.55657,6.70266,144.203,0.259133
17.61,5.57817,6.572,144.72,5.56621,6.6561,144.489,0.244603
17.62,5.58503,6.49376,145.036,5.57559,6.60938,144.776,0.284229
17.63,5.59609,6.44597,145.363,5.58468,6.56249,145.062,0.321735
17.64,5.58517,6.43137,145.624,5.59351,6.51544,145.349,0.288774
17.65,5.59527,6.41134,145.941,5.60206,6.46823,145.635,0.312292
17.66,5.57213,6.34426,146.251,5.61034,6.42085,145.922,0.34411
17.67,5.5784,6.28472,146.577,5.61834,6.37331,146.208,0.385183
17.68,5.61355,6.25285,146.892,5.62607,6.32562,146.495,0.405824
17.69,5.57612,6.21461,147.184,5.63352,6.27776,146.781,0.418158
17.7,5.58088,6.15839,147.512,5.64069,6.22975,147.068,0.459808
17.71,5.58564,6.13731,147.829,5.64759,6.18159,147.354,0.48794
17.72,5.56358,6.05427,148.11,5.65422,6.13326,147.641,0.493893
17.73,5.60209,5.99559,148.372,5.66056,6.08479,147.927,0.463378
17.74,5.62694,5.96044,148.694,5.66663,6.03616,148.214,0.492444
17.75,5.67235,5.89755,148.998,5.67242,5.98739,148.5,0.506488
17.76,5.70557,5.82232,149.309,5.67793,5.93846,148.787,0.533502
17.77,5.68482,5.77256,149.56,5.68316,5.88938,149.073,0.500694
17.78,5.69165,5.70155,149.812,5.68812,5.84016,149.359,0.472497
17.79,5.71916,5.68329,150.077,5.6928,5.79079,149.646,0.44227
17.8,5.70576,5.64563,150.326,5.69719,5.74128,149.932,0.403846
17.81,5.69953,5.61976,150.577,5.70131,5.69162,150.219,0.365076
17.82,5.69281,5.56622,150.903,5.70515,5.64182,150.505,0.405959
17.83,5.65884,5.5135,151.212,5.70871,5.59188,150.792,0.4345
17.84,5.70229,5.47023,151.519,5.71199,5.5418,151.078,0.447365
17.85,5.7117,5.46273,151.792,5.71499,5.49158,151.365,0.428241
17.86,5.67164,5.40072,152.065,5.71771,5.44122,151.651,0.422934
17.87,5.68112,5.34836,152.311,5.72015,5.39073,151.938,0.381403
17.88,5.69188,5.34258,152.598,5.72231,5.3401,152.224,0.377652
17.89,5.6977,5.32747,152.909,5.72419,5.28934,152.511,0.403854
17.9,5.71906,5.24793,153.17,5.72579,5.23845,152.797,0.373827
17.91,5.71421,5.22244,153.422,5.72711,5.18743,153.084,0.341581
17.92,5.74698,5.19813,153.727,5.72814,5.13627,153.37,0.360702
17.93,5.75696,5.14575,153.973,5.7289,5.08499,153.657,0.320571
17.94,5.71696,5.09257,154.237,5.72938,5.03358,153.943,0.301519
17.95,5.69427,5.00761,154.504,5.72957,4.98205,154.23,0.280695
17.96,5.6804,4.91245,154.786,5.72949,4.93039,154.516,0.278737
17.97,5.65256,4.82566,155.063,5.72912,4.8786,154.803,0.282484
17.98,5.67531,4.79413,155.319,5.72847,4.8267,155.089,0.242301
17.99,5.67837,4.74183,155.564,5.72755,4.77467,155.376,0.201253
18,5.6794,4.6814,155.893,5.72634,4.72253,155.662,0.242769
18.01,5.68195,4.58783,156.198,5.72485,4.67027,155.948,0.269601
18.02,5.6481,4.52124,156.456,5.72308,4.61789,156.235,0.258007
18.03,5.64491,4.51288,156.755,5.72103,4.56539,156.521,0.256609
18.04,5.63849,4.44831,157.082,5.7187,4.51278,156.808,0.299019
18.05,5.61577,4.40593,157.406,5.71609,4.46006,157.094,0.338659
18.06,5.6255,4.36487,157.732,5.7132,4.40723,157.381,0.371141
18.07,5.65255,4.31935,158.051,5.71003,4.35428,157.667,0.394058
18.08,5.66457,4.22372,158.333,5.70658,4.30123,157.954,0.392475
18.09,5.65264,4.16587,158.662,5.70285,4.24807,158.24,0.436247
18.1,5.65629,4.10872,158.907,5.69884,4.19481,158.527,0.395411
18.11,5.64562,4.04338,159.153,5.69455,4.14144,158.813,0.360383
18.12,5.65125,3.98492,159.482,5.68998,4.08796,159.1,0.400556
18.13,5.61485,3.96182,159.781,5.68514,4.03438,159.386,0.412194
18.14,5.58181,3.91632,160.033,5.68001,3.98071,159.673,0.385615
18.15,5.57894,3.8399,160.358,5.67461,3.92693,159.959,0.42498
18.16,5.59616,3.80039,160.61,5.66893,3.87305,160.246,0.38297
18.17,5.55874,3.78057,160.892,5.66297,3.81908,160.532,0.382742
18.18,5.53613,3.68397,161.18,5.65673,3.76501,160.819,0.396767
18.19,5.54859,3.67067,161.458,5.65022,3.71085,161.105,0.375937
18.2,5.54696,3.6018,161.705,5.64343,3.6566,161.392,0.337939
18.21,5.53407,3.5523,162.034,5.63636,3.60225,161.678,0.380153
18.22,5.57043,3.50582,162.333,5.62902,3.54782,161.965,0.37887
18.23,5.53702,3.4812,162.639,5.6214,3.49329,162.251,0.402643
18.24,5.57289,3.41336,162.932,5.61351,3.43868,162.538,0.399608
18.25,5.60733,3.37429,163.221,5.60534,3.38398,162.824,0.396885
18.26,5.59354,3.33202,163.465,5.59689,3.3292,163.11,0.355158
18.27,5.60482,3.25988,163.717,5.58817,3.27433,163.397,0.319678
18.28,5.6203,3.23444,164.028,5.57918,3.21939,163.683,0.345207
18.29,5.60326,3.18492,164.271,5.56992,3.16436,163.97,0.302034
18.3,5.56016,3.13424,164.526,5.56038,3.10925,164.256,0.271264
18.31,5.55157,3.07542,164.77,5.55057,3.05406,164.543,0.227607
18.32,5.56553,3.0054,165.092,5.54048,2.9988,164.829,0.262901
18.33,5.5656,2.90985,165.399,5.53013,2.94347,165.116,0.285515
18.34,5.53308,2.89113,165.701,5.5195,2.88806,165.402,0.2981
18.35,5.49775,2.81378,166.018,5.50861,2.83258,165.689,0.330086
18.36,5.50045,2.75539,166.262,5.49744,2.77702,165.975,0.287255
18.37,5.50623,2.67676,166.514,5.48601,2.7214,166.262,0.25607
18.38,5.52266,2.62908,166.836,5.4743,2.66571,166.548,0.291566
18.39,5.47568,2.60261,167.121,5.46233,2.60995,166.835,0.286329
18.4,5.42946,2.56933,167.387,5.45009,2.55413,167.121,0.267821
18.41,5.44628,2.48082,167.661,5.43758,2.49824,167.408,0.253476
18.42,5.43533,2.44097,167.989,5.42481,2.4423,167.694,0.294545
18.43,5.41013,2.35883,168.24,5.41177,2.38629,167.981,0.260467
18.44,5.38548,2.27772,168.562,5.39847,2.33022,168.267,0.300138
18.45,5.37339,2.17752,168.859,5.3849,2.27409,168.554,0.321181
18.46,5.35407,2.1159,169.101,5.37106,2.2179,168.84,0.281715
18.47,5.38183,2.07064,169.401,5.35697,2.16166,169.127,0.289053
18.48,5.38125,2.01741,169.731,5.34261,2.10537,169.413,0.330456
18.49,5.35408,1.99017,169.983,5.32799,2.04902,169.699,0.290115
18.5,5.35057,1.92699,170.227,5.31311,1.99263,169.986,0.250991
18.51,5.30359,1.90379,170.516,5.29797,1.93618,170.272,0.245683
18.52,5.26278,1.85837,170.766,5.28257,1.87968,170.559,0.210201
18.53,5.2069,1.81763,171.066,5.26691,1.82314,170.845,0.230797
18.54,5.19249,1.77568,171.31,5.25099,1.76655,171.132,0.188978
18.55,5.20252,1.75256,171.58,5.23481,1.70992,171.418,0.171393
18.56,5.18917,1.7068,171.911,5.21838,1.65324,171.705,0.215874
18.57,5.1953,1.65351,172.238,5.20169,1.59653,171.991,0.253047
18.58,5.15826,1.60696,172.563,5.18475,1.53977,172.278,0.294605
